Table,Measure,Expression,Description,Issue_Severity,Has_Duplicate,Duplicate_Measure_Names,Has_Qualified_Measure_References,Qualified_Referenced_Measures,Has_All_Measure_References,All_Referenced_Measures,Has_Commonly_Used_Measure,DAX_Recommendations,Context,Self_Explanatory_Explanation,Name_Reflects_Explanation,Abbreviations_Explanation,Overall_Score,Max_Overall_Score,Confidence_Score,Unqualified_Measures_Score,Unqualified_Measures_Max_Score,Unique_Measure_Calculation_Score,Unique_Measure_Calculation_Max_Score,Commonly_Used_Measure_Score,Commonly_Used_Measure_Max_Score,Is_Self_Explanatory_Score,Is_Self_Explanatory_Max_Score,Name_Reflects_Expression_Score,Name_Reflects_Expression_Max_Score,Avoid_Abbreviations_Score,Avoid_Abbreviations_Max_Score,Severity_Priority,Severity_Color_Code,Severity_Hex_Color,Calculation_Type,Complexity_Score,Complexity_Management_Score,Complexity_Recommendations,Complexity_Management_Max_Score
Pipeline,% ACR Pipeline w/ Priority,"VAR X = CALCULATE([ACR Pipeline],KEEPFILTERS('Opportunity'[ParentingLevel Oppties]=""TopParentOppties""))

RETURN DIVIDE( [ACR Pipeline w/ Priority], X )",,good,No,,No,,Yes,"acr pipeline, acr pipeline w/ priority",No,,"% ACR Pipeline w/ Priority -> Pipeline + VAR X = CALCULATE([ACR Pipeline],KEEPFILTERS('Opportunity'[ParentingLevel Oppties]=""TopParentOppties""))

RETURN DIVIDE( [ACR Pipeline w/ Priority], X ) | REFERENCES: ACR Pipeline -> Pipeline + [ACR Pipeline Base], ACR Pipeline w/ Priority -> Pipeline + CALCULATE (SUM('Priority Pipeline'[ACRPipelineUSD])
        ,KEEPFILTERS('Priority Pipeline'[PipelineType] = ""Consumption""))",The name '% ACR Pipeline w/ Priority' is self-explanatory as it indicates it calculates the percentage of ACR pipeline with priority.,"The name reflects the calculation, which divides ACR pipeline with priority by the total ACR pipeline.",There are no problematic abbreviations in the name.,1.6999999999999997,2.0,0.8499999999999999,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,ratio_percentage,1.0,0.3,Formula follows Rule 4 complexity best practices,0.3
Pipeline,# Billed Oppties,"CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Opportunity Type] IN {""Billed"",""Billed & Consumption""}))",,issue,No,,No,,Yes,opportunity count,No,,"# Billed Oppties -> Pipeline + CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Opportunity Type] IN {""Billed"",""Billed & Consumption""})) | REFERENCES: Opportunity Count -> Pipeline + SUMX(VALUES('Pipeline'[dimopportunitykey]),1)",The name '# Billed Oppties' is self-explanatory as it indicates it calculates the count of billed opportunities.,"The name reflects the calculation, which counts opportunities of type 'Billed' or 'Billed & Consumption'.","The abbreviation 'Oppties' is unclear and cryptic, making the name less understandable.",1.21,2.0,0.605,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.0,0.4,2,ORANGE,#FFA500,calculated_measure,0.7,0.21,"Rule 4: Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n)",0.3
Pipeline,# Consumed Oppties,"CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Opportunity Type] IN {""Consumption"",""Billed & Consumption""}))",,issue,No,,No,,Yes,opportunity count,No,,"# Consumed Oppties -> Pipeline + CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Opportunity Type] IN {""Consumption"",""Billed & Consumption""})) | REFERENCES: Opportunity Count -> Pipeline + SUMX(VALUES('Pipeline'[dimopportunitykey]),1)",The name '# Consumed Oppties' is self-explanatory as it indicates it calculates the count of consumed opportunities.,"The name reflects the calculation, which counts opportunities of type 'Consumption' or 'Billed & Consumption'.","The abbreviation 'Oppties' is unclear and cryptic, making the name less understandable.",1.21,2.0,0.605,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.0,0.4,2,ORANGE,#FFA500,calculated_measure,0.7,0.21,"Rule 4: Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n)",0.3
Pipeline,% Total Opty count w/ priority,"VAR X = CALCULATE([Opportunity Count],KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag] = 1))

RETURN DIVIDE ([# Open Opportunities w/ Priority],X)",,warning,No,,No,,Yes,"# open opportunities w/ priority, opportunity count",Yes,,"% Total Opty count w/ priority -> Pipeline + VAR X = CALCULATE([Opportunity Count],KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag] = 1))

RETURN DIVIDE ([# Open Opportunities w/ Priority],X) | REFERENCES: # Open Opportunities w/ Priority -> Pipeline + CALCULATE([# Opportunities w/ Priority]
        ,KEEPFILTERS('Priority Pipeline'[OpenOpportunityFlag] =1)), Opportunity Count -> Pipeline + SUMX(VALUES('Pipeline'[dimopportunitykey]),1)",The name '% Total Opty count w/ priority' is self-explanatory as it indicates it calculates the percentage of total opportunity count with priority.,"The name reflects the calculation, which divides the count of open opportunities with priority by the total count of opportunities.","The abbreviation 'Opty' is unclear and cryptic, making the name less understandable.",1.54,2.0,0.77,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.0,0.4,3,YELLOW,#FFFF00,calculated_measure,0.7999999999999999,0.23999999999999996,Rule 4: Replace division operator (/) with DIVIDE() function for error handling,0.3
Pipeline,% Total Stage 1 Opty count w/ priority,"CALCULATE([% Total Opty count w/ priority],KEEPFILTERS(Opportunity[Sales Stage Sort]=1))",,issue,No,,No,,Yes,% total opty count w/ priority,No,,"% Total Stage 1 Opty count w/ priority -> Pipeline + CALCULATE([% Total Opty count w/ priority],KEEPFILTERS(Opportunity[Sales Stage Sort]=1)) | REFERENCES: % Total Opty count w/ priority -> Pipeline + VAR X = CALCULATE([Opportunity Count],KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag] = 1))

RETURN DIVIDE ([# Open Opportunities w/ Priority],X)",The name '% Total Stage 1 Opty count w/ priority' is self-explanatory as it indicates it calculates the percentage of Stage 1 opportunity count with priority.,"The name reflects the calculation, which filters Stage 1 opportunities and calculates the percentage with priority.","The abbreviation 'Opty' is unclear and cryptic, making the name less understandable.",1.27,2.0,0.635,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.0,0.4,2,ORANGE,#FFA500,ratio_percentage,0.9,0.27,"Rule 4: Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n); Rule 4: Replace division operator (/) with DIVIDE() function for error handling",0.3
Pipeline,% Total Stage 1 pipeline w/ priority,"CALCULATE([% Total Pipeline w/ Priority],KEEPFILTERS(Opportunity[Sales Stage Sort]=1))",,warning,No,,No,,Yes,% total pipeline w/ priority,No,,"% Total Stage 1 pipeline w/ priority -> Pipeline + CALCULATE([% Total Pipeline w/ Priority],KEEPFILTERS(Opportunity[Sales Stage Sort]=1)) | REFERENCES: % Total Pipeline w/ Priority -> Pipeline +  VAR Num = CALCULATE( [Billed Pipeline w/ Priority] + [ACR Pipeline w/ Priority], KEEPFILTERS( 'Priority Pipeline'[OpenOpportunityFlag] = 1 ) )
 VAR Den = CALCULATE( [Billed Pipeline] + [ACR Pipeline],KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag] = 1) ) 
 RETURN DIVIDE(Num, Den)        
        
        
       ",The name '% Total Stage 1 pipeline w/ priority' is self-explanatory as it indicates it calculates the percentage of Stage 1 pipeline with priority.,"The name reflects the calculation, which filters Stage 1 pipeline and calculates the percentage with priority.",There are no problematic abbreviations in the name.,1.67,2.0,0.835,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00,ratio_percentage,0.9,0.27,"Rule 4: Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n); Rule 4: Replace division operator (/) with DIVIDE() function for error handling",0.3
Pipeline,Billed Pipeline Base,"CALCULATE(SUM(Pipeline[PipelineUSD]),KEEPFILTERS(Pipeline[PipelineType]=""Billed""))",,good,No,,No,,No,,Yes,,"Billed Pipeline Base -> Pipeline + CALCULATE(SUM(Pipeline[PipelineUSD]),KEEPFILTERS(Pipeline[PipelineType]=""Billed""))",The name 'Billed Pipeline Base' is self-explanatory as it indicates it calculates the base value of billed pipeline.,"The name reflects the calculation, which sums the pipeline amount for billed opportunities.",There are no problematic abbreviations in the name.,2.0,2.0,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,simple_aggregation,1.0,0.3,"Rule 4: Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n); Rule 4: Format SUM expressions with line breaks when part of complex calculations",0.3
Pipeline,ACR Pipeline Base,"CALCULATE(SUM(Pipeline[ACRPipelineUSD]),KEEPFILTERS(Pipeline[PipelineType]=""Consumption""),ALL('Product'))",,good,No,,No,,No,,Yes,,"ACR Pipeline Base -> Pipeline + CALCULATE(SUM(Pipeline[ACRPipelineUSD]),KEEPFILTERS(Pipeline[PipelineType]=""Consumption""),ALL('Product'))",The name 'ACR Pipeline Base' is self-explanatory as it indicates it calculates the base value of ACR pipeline.,"The name reflects the calculation, which sums the pipeline amount for consumption opportunities.",There are no problematic abbreviations in the name.,1.9099999999999997,2.0,0.9549999999999998,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,calculated_measure,0.7,0.21,"Rule 4: Format CALCULATE function: CALCULATE(\n    expression,\n    filter1,\n    filter2\n); Rule 4: Format SUM expressions with line breaks when part of complex calculations",0.3
Pipeline,# Open Opportunities w/ Priority,"CALCULATE([# Opportunities w/ Priority]
        ,KEEPFILTERS('Priority Pipeline'[OpenOpportunityFlag] =1))",,good,No,,No,,Yes,# opportunities w/ priority,Yes,,"# Open Opportunities w/ Priority -> Pipeline + CALCULATE([# Opportunities w/ Priority]
        ,KEEPFILTERS('Priority Pipeline'[OpenOpportunityFlag] =1)) | REFERENCES: # Opportunities w/ Priority -> Pipeline + SUMX( VALUES( 'Priority Pipeline'[dimopportunitykey] ), 1 )
            
    ",The name '# Open Opportunities w/ Priority' is self-explanatory as it indicates it calculates the count of open opportunities with priority.,"The name reflects the calculation, which counts open opportunities with a priority flag.",There are no problematic abbreviations in the name.,1.94,2.0,0.97,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,calculated_measure,0.7999999999999999,0.23999999999999996,Rule 4: Replace division operator (/) with DIVIDE() function for error handling,0.3
Pipeline,# Open Opportunities w/o Priority," CALCULATE([Opportunity Count]
 ,KEEPFILTERS('Opportunity'[Account Priority Attached]=""No"")
,KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag]=1))
",,warning,No,,No,,Yes,opportunity count,No,,"# Open Opportunities w/o Priority -> Pipeline +  CALCULATE([Opportunity Count]
 ,KEEPFILTERS('Opportunity'[Account Priority Attached]=""No"")
,KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag]=1))
 | REFERENCES: Opportunity Count -> Pipeline + SUMX(VALUES('Pipeline'[dimopportunitykey]),1)",The name '# Open Opportunities w/o Priority' is self-explanatory as it indicates it calculates the count of open opportunities without priority.,"The name reflects the calculation, which counts open opportunities without a priority flag.",There are no problematic abbreviations in the name.,1.6400000000000001,2.0,0.8200000000000001,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00,calculated_measure,0.7999999999999999,0.23999999999999996,Formula follows Rule 4 complexity best practices,0.3
Pipeline,Qualified Pipeline,"CALCULATE(
    SUM( 'Pipeline'[QualifiedPipeline] )
    , KEEPFILTERS( Pipeline[PipelineType] = ""Billed"" )
)
",,warning,No,,No,,No,,No,,"Qualified Pipeline -> Pipeline + CALCULATE(
    SUM( 'Pipeline'[QualifiedPipeline] )
    , KEEPFILTERS( Pipeline[PipelineType] = ""Billed"" )
)
",The name 'Qualified Pipeline' is self-explanatory as it indicates it calculates the value of qualified pipeline.,"The name reflects the calculation, which sums the qualified pipeline for billed opportunities.",There are no problematic abbreviations in the name.,1.6400000000000001,2.0,0.8200000000000001,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00,calculated_measure,0.7999999999999999,0.23999999999999996,Formula follows Rule 4 complexity best practices,0.3
Pipeline,Azure Qualified Pipeline,"CALCULATE(
    SUM('Pipeline'[QualifiedPipeline])
    ,KEEPFILTERS(Pipeline[PipelineType] = ""Consumption"")
    ,USERELATIONSHIP(Account[dimaccountgeographyhierarchykey],Pipeline[dimaccountgeographyhierarchykey]))",,warning,No,,No,,No,,No,,"Azure Qualified Pipeline -> Pipeline + CALCULATE(
    SUM('Pipeline'[QualifiedPipeline])
    ,KEEPFILTERS(Pipeline[PipelineType] = ""Consumption"")
    ,USERELATIONSHIP(Account[dimaccountgeographyhierarchykey],Pipeline[dimaccountgeographyhierarchykey]))",The name 'Azure Qualified Pipeline' is self-explanatory as it indicates it calculates the value of Azure qualified pipeline.,"The name reflects the calculation, which sums the qualified pipeline for Azure consumption opportunities.",There are no problematic abbreviations in the name.,1.58,2.0,0.79,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00,complex_calculation,0.6,0.18,Rule 4: Consider breaking complex calculation into multiple simpler measures,0.3
User Seller,CURRENT_USER,"LEFT(USERPRINCIPALNAME(),FIND(""@"",USERPRINCIPALNAME())-1)",,good,No,,No,,No,,No,,"CURRENT_USER -> User Seller + LEFT(USERPRINCIPALNAME(),FIND(""@"",USERPRINCIPALNAME())-1)",The measure name 'CURRENT_USER' is self-explanatory because it clearly indicates that it retrieves the current user's information. The context confirms this by showing it extracts the username from the USERPRINCIPALNAME function.,"The measure name 'CURRENT_USER' reflects the calculation as it accurately describes the purpose of the measure, which is to extract the current user's identifier from their email address using the USERPRINCIPALNAME function.",There are no problematic abbreviations in the measure name 'CURRENT_USER'. The name is clear and uses standard terminology.,1.4899999999999998,2.0,0.7449999999999999,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00,undocumented,0.3,0.09,Rule 4: CRITICAL - Restructure DAX with proper formatting; Rule 4: Add clear business documentation for this calculation pattern,0.3
