Table,Measure,Expression,Description,Issue_Severity,Has_Duplicate,Duplicate_Measure_Names,Has_Qualified_Measure_References,Qualified_Referenced_Measures,Has_All_Measure_References,All_Referenced_Measures,Has_Commonly_Used_Measure,DAX_Recommendations,Context,Self_Explanatory_Explanation,Name_Reflects_Explanation,Abbreviations_Explanation,Overall_Score,Max_Overall_Score,Confidence_Score,Unqualified_Measures_Score,Unqualified_Measures_Max_Score,Unique_Measure_Calculation_Score,Unique_Measure_Calculation_Max_Score,Commonly_Used_Measure_Score,Commonly_Used_Measure_Max_Score,Is_Self_Explanatory_Score,Is_Self_Explanatory_Max_Score,Name_Reflects_Expression_Score,Name_Reflects_Expression_Max_Score,Avoid_Abbreviations_Score,Avoid_Abbreviations_Max_Score,Severity_Priority,Severity_Color_Code,Severity_Hex_Color
M_Defender,$ Total ACR to Defend,"VAR A = CALCULATE([$ ACR],FILTER('Distinct ServiceLevel4','Distinct ServiceLevel4'[ServiceLevel2] in {
    ""Virtual Machines"",
    ""Azure Kubernetes Service"",
    ""AKS on Azure Stack HCI"",
    ""Container Registry"",
    ""Azure App Service"",
    ""SQL Database"",
    ""SQL Managed Instance"",
    ""Storage"",
    ""Azure Database for MariaDB"",
    ""Azure Database for MySQL"",
    ""Azure Database for PostgreSQL"",
    ""Azure Synapse Analytics"",
    ""API Management"",
    ""Azure Cosmos DB"",
    ""Key Vault"",
    ""Azure DNS""}))
VAR B = CALCULATE([$ ACR],FILTER('Distinct ServiceLevel4','Distinct ServiceLevel4'[ServiceLevel4]=""Azure OpenAI""))
RETURN
A + B",,good,No,,No,,Yes,$ acr,Yes,,"$ Total ACR to Defend -> M_Defender + VAR A = CALCULATE([$ ACR],FILTER('Distinct ServiceLevel4','Distinct ServiceLevel4'[ServiceLevel2] in {
    ""Virtual Machines"",
    ""Azure Kubernetes Service"",
    ""AKS on Azure Stack HCI"",
    ""Container Registry"",
    ""Azure App Service"",
    ""SQL Database"",
    ""SQL Managed Instance"",
    ""Storage"",
    ""Azure Database for MariaDB"",
    ""Azure Database for MySQL"",
    ""Azure Database for PostgreSQL"",
    ""Azure Synapse Analytics"",
    ""API Management"",
    ""Azure Cosmos DB"",
    ""Key Vault"",
    ""Azure DNS""}))
VAR B = CALCULATE([$ ACR],FILTER('Distinct ServiceLevel4','Distinct ServiceLevel4'[ServiceLevel4]=""Azure OpenAI""))
RETURN
A + B | REFERENCES: $ ACR -> M_ACR + VAR CY = SUM(ACR_CY[AzureConsumedRevenue])
VAR PY = SUM(ACR_PY[AzureConsumedRevenue])
VAR A = CY + PY
VAR S = IF(ISFILTERED(DimCustomer[TPAccountName]),BLANK(),SUM(ACR_Summarized[AzureConsumedRevenue]))
VAR SelectedView = SELECTEDVALUE(DimViewType[ViewType])
RETURN
SWITCH(SelectedView,""Non-Curated"",S,A)","The name indicates that the measure calculates the total ACR to defend, which aligns with the context provided.","The name reflects the calculation described in the context, which is the total ACR to defend across various service levels.","The abbreviation 'ACR' is standard and widely understood in the context of Azure services, so it is not problematic.",1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_Defender,% Defender ACR of Total ACR to Defend,"DIVIDE([$ Total Defender for Cloud ACR] , [$ Total ACR to Defend])",,good,No,,No,,Yes,"$ total acr to defend, $ total defender for cloud acr",Yes,,"% Defender ACR of Total ACR to Defend -> M_Defender + DIVIDE([$ Total Defender for Cloud ACR] , [$ Total ACR to Defend]) | REFERENCES: $ Total ACR to Defend -> M_Defender + VAR A = CALCULATE([$ ACR],FILTER('Distinct ServiceLevel4','Distinct ServiceLevel4'[ServiceLevel2] in {
    ""Virtual Machines"",
    ""Azure Kubernetes Service"",
    ""AKS on Azure Stack HCI"",
    ""Container Registry"",
    ""Azure App Service"",
    ""SQL Database"",
    ""SQL Managed Instance"",
    ""Storage"",
    ""Azure Database for MariaDB"",
    ""Azure Database for MySQL"",
    ""Azure Database for PostgreSQL"",
    ""Azure Synapse Analytics"",
    ""API Management"",
    ""Azure Cosmos DB"",
    ""Key Vault"",
    ""Azure DNS""}))
VAR B = CALCULATE([$ ACR],FILTER('Distinct ServiceLevel4','Distinct ServiceLevel4'[ServiceLevel4]=""Azure OpenAI""))
RETURN
A + B, $ Total Defender for Cloud ACR -> M_Defender + CALCULATE([$ ACR],FILTER('Distinct ServiceLevel4','Distinct ServiceLevel4'[ServiceLevel2]=""Microsoft Defender for Cloud""))","The name indicates that the measure calculates the percentage of Defender ACR relative to the total ACR to defend, which aligns with the context provided.","The name reflects the calculation described in the context, which is the division of total Defender ACR by total ACR to defend.","The abbreviation 'ACR' is standard and widely understood in the context of Azure services, so it is not problematic.",1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_Defender,% ACR Defended Baseline (May 2024),"CALCULATE([% Defender ACR of Total ACR to Defend],ALL(DimDate),DimDate[FiscalMonth]=""FY24-May"")",,good,No,,No,,Yes,% defender acr of total acr to defend,Yes,,"% ACR Defended Baseline (May 2024) -> M_Defender + CALCULATE([% Defender ACR of Total ACR to Defend],ALL(DimDate),DimDate[FiscalMonth]=""FY24-May"") | REFERENCES: % Defender ACR of Total ACR to Defend -> M_Defender + DIVIDE([$ Total Defender for Cloud ACR] , [$ Total ACR to Defend])","The name indicates that the measure calculates the baseline percentage of ACR defended for May 2024, which aligns with the context provided.","The name reflects the calculation described in the context, which is the percentage of Defender ACR of total ACR to defend for May 2024.","The abbreviation 'ACR' is standard and widely understood in the context of Azure services, so it is not problematic.",1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_Defender,% ACR Defended LCM,"CALCULATE([% Defender ACR of Total ACR to Defend],ALL(DimDate),DimDate[IsLastAzureClosedMonth]=1)",,good,No,,No,,Yes,% defender acr of total acr to defend,Yes,,"% ACR Defended LCM -> M_Defender + CALCULATE([% Defender ACR of Total ACR to Defend],ALL(DimDate),DimDate[IsLastAzureClosedMonth]=1) | REFERENCES: % Defender ACR of Total ACR to Defend -> M_Defender + DIVIDE([$ Total Defender for Cloud ACR] , [$ Total ACR to Defend])","The name indicates that the measure calculates the percentage of ACR defended for the last closed month (LCM), which aligns with the context provided.","The name reflects the calculation described in the context, which is the percentage of Defender ACR of total ACR to defend for the last closed month.","The abbreviation 'ACR' and 'LCM' are standard and widely understood in the context of Azure services, so they are not problematic.",1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_Defender,Incremental Growth on ACR Defended,[% ACR Defended LCM] - [% ACR Defended Baseline (May 2024)],,warning,No,,No,,Yes,"% acr defended baseline (may 2024), % acr defended lcm",No,,"Incremental Growth on ACR Defended -> M_Defender + [% ACR Defended LCM] - [% ACR Defended Baseline (May 2024)] | REFERENCES: % ACR Defended Baseline (May 2024) -> M_Defender + CALCULATE([% Defender ACR of Total ACR to Defend],ALL(DimDate),DimDate[FiscalMonth]=""FY24-May""), % ACR Defended LCM -> M_Defender + CALCULATE([% Defender ACR of Total ACR to Defend],ALL(DimDate),DimDate[IsLastAzureClosedMonth]=1)","The name indicates that the measure calculates the incremental growth on ACR defended, which aligns with the context provided.","The name reflects the calculation described in the context, which is the difference between the percentage of ACR defended for the last closed month and the baseline percentage for May 2024.","The abbreviation 'ACR' is standard and widely understood in the context of Azure services, so it is not problematic.",1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
M_Defender,# Accounts w/ Defender Pipe,"CALCULATE(COUNTX(FILTER(SUMMARIZE(DimCustomer,DimCustomer[TPID],""Pipe"",[$ Defender Pipe]),[Pipe]>0),DimCustomer[TPID]))",,warning,No,,No,,Yes,$ defender pipe,No,,"# Accounts w/ Defender Pipe -> M_Defender + CALCULATE(COUNTX(FILTER(SUMMARIZE(DimCustomer,DimCustomer[TPID],""Pipe"",[$ Defender Pipe]),[Pipe]>0),DimCustomer[TPID])) | REFERENCES: $ Defender Pipe -> M_Pipe + CALCULATE([$ ACR Pipe All],FILTER(F_AzureConsumptionPipe,F_AzureConsumptionPipe[StrategicPillar]=""Defender for Cloud""))","The name indicates that the measure calculates the number of accounts with Defender Pipe, which aligns with the context provided.","The name reflects the calculation described in the context, which is the count of accounts with a Defender Pipe greater than zero.",The abbreviation '#' for 'Number of' and 'w/' for 'with' are widely understood and not problematic.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
M_Defender,# Accounts w/ Defender Stage 1 Pipe,"CALCULATE(COUNTX(FILTER(SUMMARIZE(DimCustomer,DimCustomer[TPID],""Pipe"",[$ Defender Stage 1 Pipe]),[Pipe]>0),DimCustomer[TPID]))",,warning,No,,No,,Yes,$ defender stage 1 pipe,No,,"# Accounts w/ Defender Stage 1 Pipe -> M_Defender + CALCULATE(COUNTX(FILTER(SUMMARIZE(DimCustomer,DimCustomer[TPID],""Pipe"",[$ Defender Stage 1 Pipe]),[Pipe]>0),DimCustomer[TPID])) | REFERENCES: $ Defender Stage 1 Pipe -> M_Pipe + CALCULATE([$ Defender Pipe],FILTER(F_AzureConsumptionPipe,F_AzureConsumptionPipe[SalesStageName]=""Listen & Consult""))","The name clearly indicates it counts accounts with Defender Stage 1 pipeline, which aligns with the context provided.","The name accurately reflects the calculation in the context, which counts accounts with a Defender Stage 1 pipeline greater than 0.",The abbreviation 'w/' is widely understood as 'with' and does not make the name cryptic.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
M_Defender,# Accounts w/ Uncommitted Defender Pipe,"CALCULATE(COUNTX(FILTER(SUMMARIZE(DimCustomer,DimCustomer[TPID],""Pipe"",[$ Defender Uncommitted Qualified Pipe]),[Pipe]>0),DimCustomer[TPID]))",,warning,No,,No,,Yes,$ defender uncommitted qualified pipe,No,,"# Accounts w/ Uncommitted Defender Pipe -> M_Defender + CALCULATE(COUNTX(FILTER(SUMMARIZE(DimCustomer,DimCustomer[TPID],""Pipe"",[$ Defender Uncommitted Qualified Pipe]),[Pipe]>0),DimCustomer[TPID])) | REFERENCES: $ Defender Uncommitted Qualified Pipe -> M_Pipe + CALCULATE([$ Defender Pipe], FILTER(F_AzureConsumptionPipe,F_AzureConsumptionPipe[SalesStageName]<>""Listen & Consult""),FILTER(F_AzureConsumptionPipe,F_AzureConsumptionPipe[CommitmentRecommendation]<>""Committed""))","The name clearly indicates it counts accounts with uncommitted Defender pipeline, which aligns with the context provided.","The name reflects the calculation in the context, which counts accounts with uncommitted Defender pipeline based on specific filters.",The abbreviation 'w/' is widely understood as 'with' and does not make the name cryptic.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
M_Defender,# Accounts w/ Defender Committed Pipe,"CALCULATE(COUNTX(FILTER(SUMMARIZE(DimCustomer,DimCustomer[TPID],""Pipe"",[$ Defender Committed Qualified Pipe]),[Pipe]>0),DimCustomer[TPID]))",,warning,No,,No,,Yes,$ defender committed qualified pipe,No,,"# Accounts w/ Defender Committed Pipe -> M_Defender + CALCULATE(COUNTX(FILTER(SUMMARIZE(DimCustomer,DimCustomer[TPID],""Pipe"",[$ Defender Committed Qualified Pipe]),[Pipe]>0),DimCustomer[TPID])) | REFERENCES: $ Defender Committed Qualified Pipe -> M_Pipe + CALCULATE([$ Defender Pipe], FILTER(F_AzureConsumptionPipe,F_AzureConsumptionPipe[SalesStageName]<>""Listen & Consult""),FILTER(F_AzureConsumptionPipe,F_AzureConsumptionPipe[CommitmentRecommendation]=""Committed""))","The name clearly indicates it counts accounts with committed Defender pipeline, which aligns with the context provided.","The name reflects the calculation in the context, which counts accounts with committed Defender pipeline based on specific filters.",The abbreviation 'w/' is widely understood as 'with' and does not make the name cryptic.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
M_Defender,$ Potential Defender ACR,[$ Total ACR to Defend] * 0.08,,good,No,,No,,Yes,$ total acr to defend,Yes,,"$ Potential Defender ACR -> M_Defender + [$ Total ACR to Defend] * 0.08 | REFERENCES: $ Total ACR to Defend -> M_Defender + VAR A = CALCULATE([$ ACR],FILTER('Distinct ServiceLevel4','Distinct ServiceLevel4'[ServiceLevel2] in {
    ""Virtual Machines"",
    ""Azure Kubernetes Service"",
    ""AKS on Azure Stack HCI"",
    ""Container Registry"",
    ""Azure App Service"",
    ""SQL Database"",
    ""SQL Managed Instance"",
    ""Storage"",
    ""Azure Database for MariaDB"",
    ""Azure Database for MySQL"",
    ""Azure Database for PostgreSQL"",
    ""Azure Synapse Analytics"",
    ""API Management"",
    ""Azure Cosmos DB"",
    ""Key Vault"",
    ""Azure DNS""}))
VAR B = CALCULATE([$ ACR],FILTER('Distinct ServiceLevel4','Distinct ServiceLevel4'[ServiceLevel4]=""Azure OpenAI""))
RETURN
A + B","The name indicates it calculates potential Defender ACR, which aligns with the context provided.","The name reflects the calculation in the context, which multiplies the total ACR to defend by 0.08 to calculate potential Defender ACR.",The abbreviation 'ACR' is a standard term in the business context and does not make the name cryptic.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_Defender,% Defender Coverage Whitespace from Baseline,0.08 - [% ACR Defended Baseline (May 2024)],,warning,No,,No,,Yes,% acr defended baseline (may 2024),No,,"% Defender Coverage Whitespace from Baseline -> M_Defender + 0.08 - [% ACR Defended Baseline (May 2024)] | REFERENCES: % ACR Defended Baseline (May 2024) -> M_Defender + CALCULATE([% Defender ACR of Total ACR to Defend],ALL(DimDate),DimDate[FiscalMonth]=""FY24-May"")","The name indicates it calculates the percentage of Defender coverage whitespace from a baseline, which aligns with the context provided.","The name reflects the calculation in the context, which calculates the difference between a fixed percentage and the defended baseline percentage.",There are no cryptic abbreviations in the measure name.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
M_Defender,$ Total Defender for Cloud ACR LCM,"CALCULATE([$ Total Defender for Cloud ACR], DimDate[IsLastAzureClosedMonth]=1)",,warning,No,,No,,Yes,$ total defender for cloud acr,No,,"$ Total Defender for Cloud ACR LCM -> M_Defender + CALCULATE([$ Total Defender for Cloud ACR], DimDate[IsLastAzureClosedMonth]=1) | REFERENCES: $ Total Defender for Cloud ACR -> M_Defender + CALCULATE([$ ACR],FILTER('Distinct ServiceLevel4','Distinct ServiceLevel4'[ServiceLevel2]=""Microsoft Defender for Cloud""))","The name indicates it calculates the total Defender for Cloud ACR for the last closed month, which aligns with the context provided.","The name reflects the calculation in the context, which calculates the total Defender for Cloud ACR for the last closed month.",The abbreviation 'ACR' and 'LCM' are standard terms in the business context and do not make the name cryptic.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
M_Defender,$ Total ACR to Defend LCM,"CALCULATE([$ Total ACR to Defend], DimDate[IsLastAzureClosedMonth]=1)",,warning,No,,No,,Yes,$ total acr to defend,No,,"$ Total ACR to Defend LCM -> M_Defender + CALCULATE([$ Total ACR to Defend], DimDate[IsLastAzureClosedMonth]=1) | REFERENCES: $ Total ACR to Defend -> M_Defender + VAR A = CALCULATE([$ ACR],FILTER('Distinct ServiceLevel4','Distinct ServiceLevel4'[ServiceLevel2] in {
    ""Virtual Machines"",
    ""Azure Kubernetes Service"",
    ""AKS on Azure Stack HCI"",
    ""Container Registry"",
    ""Azure App Service"",
    ""SQL Database"",
    ""SQL Managed Instance"",
    ""Storage"",
    ""Azure Database for MariaDB"",
    ""Azure Database for MySQL"",
    ""Azure Database for PostgreSQL"",
    ""Azure Synapse Analytics"",
    ""API Management"",
    ""Azure Cosmos DB"",
    ""Key Vault"",
    ""Azure DNS""}))
VAR B = CALCULATE([$ ACR],FILTER('Distinct ServiceLevel4','Distinct ServiceLevel4'[ServiceLevel4]=""Azure OpenAI""))
RETURN
A + B","The name indicates it calculates the total ACR to defend for the last closed month, which aligns with the context provided.","The name reflects the calculation in the context, which calculates the total ACR to defend for the last closed month.",The abbreviation 'ACR' and 'LCM' are standard terms in the business context and do not make the name cryptic.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
M_Defender,$ Potential Defender ACR LCM,"CALCULATE([$ Potential Defender ACR],DimDate[IsLastAzureClosedMonth]=1)",,warning,No,,No,,Yes,$ potential defender acr,No,,"$ Potential Defender ACR LCM -> M_Defender + CALCULATE([$ Potential Defender ACR],DimDate[IsLastAzureClosedMonth]=1) | REFERENCES: $ Potential Defender ACR -> M_Defender + [$ Total ACR to Defend] * 0.08","The name indicates it calculates the potential Defender ACR for the last closed month, which aligns with the context provided.","The name reflects the calculation in the context, which calculates the potential Defender ACR for the last closed month.",The abbreviation 'ACR' and 'LCM' are standard terms in the business context and do not make the name cryptic.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
M_Defender,% ACR Defended Current Open Month,"CALCULATE([% Defender ACR of Total ACR to Defend],DimDate[IsCurrentAzureMonth]=1)",,warning,No,,No,,Yes,% defender acr of total acr to defend,No,,"% ACR Defended Current Open Month -> M_Defender + CALCULATE([% Defender ACR of Total ACR to Defend],DimDate[IsCurrentAzureMonth]=1) | REFERENCES: % Defender ACR of Total ACR to Defend -> M_Defender + DIVIDE([$ Total Defender for Cloud ACR] , [$ Total ACR to Defend])","The name indicates it calculates the percentage of ACR defended for the current open month, which aligns with the context provided.","The name reflects the calculation in the context, which calculates the percentage of Defender ACR of total ACR to defend for the current open month.",The abbreviation 'ACR' is a standard term in the business context and does not make the name cryptic.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
M_Defender,Defender Coverage Title,"VAR LCM = MAX(DimDate[IsLastAzureClosedMonth])
VAR COM = MAX(DimDate[IsCurrentAzureMonth])
VAR A = ""Customer ACR by Azure Workloads and Defender Coverage   (Last Closed Month Only)""
VAR B = ""Customer ACR by Azure Workloads and Defender Coverage   (Current Open Month Only)""
RETURN
IF(LCM=1,A,B)",,warning,No,,No,,No,,No,,"Defender Coverage Title -> M_Defender + VAR LCM = MAX(DimDate[IsLastAzureClosedMonth])
VAR COM = MAX(DimDate[IsCurrentAzureMonth])
VAR A = ""Customer ACR by Azure Workloads and Defender Coverage   (Last Closed Month Only)""
VAR B = ""Customer ACR by Azure Workloads and Defender Coverage   (Current Open Month Only)""
RETURN
IF(LCM=1,A,B)","The name indicates it provides a title related to Defender coverage, which aligns with the context provided.","The name reflects the calculation in the context, which returns a title based on the last closed month or current open month.",There are no cryptic abbreviations in the measure name.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
M_Defender,Defender Coverage with Subscriptions Title,"VAR LCM = MAX(DimDate[IsLastAzureClosedMonth])
VAR COM = MAX(DimDate[IsCurrentAzureMonth])
VAR A = ""Customer ACR Details with Subscriptions by Azure Workloads and Defender Coverage   (Last Closed Month Only)""
VAR B = ""Customer ACR Details with Subscriptions by Azure Workloads and Defender Coverage   (Current Open Month Only)""
RETURN
IF(LCM=1,A,B)",,warning,No,,No,,No,,No,,"Defender Coverage with Subscriptions Title -> M_Defender + VAR LCM = MAX(DimDate[IsLastAzureClosedMonth])
VAR COM = MAX(DimDate[IsCurrentAzureMonth])
VAR A = ""Customer ACR Details with Subscriptions by Azure Workloads and Defender Coverage   (Last Closed Month Only)""
VAR B = ""Customer ACR Details with Subscriptions by Azure Workloads and Defender Coverage   (Current Open Month Only)""
RETURN
IF(LCM=1,A,B)","The name indicates it provides a title related to Defender coverage with subscriptions, which aligns with the context provided.","The name reflects the calculation in the context, which returns a title based on the last closed month or current open month with subscription details.",There are no cryptic abbreviations in the measure name.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
M_Defender,# Defendable Subscriptions,SUM(DefendableSubscriptions[DefendableSubscription]),,good,No,,No,,No,,Yes,,# Defendable Subscriptions -> M_Defender + SUM(DefendableSubscriptions[DefendableSubscription]),"The name clearly indicates it counts the number of defendable subscriptions, which aligns with the context provided.","The name reflects the calculation in the context, which sums the defendable subscriptions.",There are no cryptic abbreviations in the measure name.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_Defender,# Defended Subscriptions,SUM(DefendableSubscriptions[Defended Subscription]),,good,No,,No,,No,,Yes,,# Defended Subscriptions -> M_Defender + SUM(DefendableSubscriptions[Defended Subscription]),"The name clearly indicates it counts the number of defended subscriptions, which aligns with the context provided.","The name reflects the calculation in the context, which sums the defended subscriptions.",There are no cryptic abbreviations in the measure name.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_Defender,# Defendable Subscriptions Snapshot,SUM(DefendableSubscriptions_Snapshot[DefendableSubscription]),,good,No,,No,,No,,Yes,,# Defendable Subscriptions Snapshot -> M_Defender + SUM(DefendableSubscriptions_Snapshot[DefendableSubscription]),"The name clearly indicates it counts the number of defendable subscriptions in a snapshot, which aligns with the context provided.","The name reflects the calculation in the context, which sums the defendable subscriptions in a snapshot table.",There are no cryptic abbreviations in the measure name.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_Defender,# Defended Subscriptions Snapshot,SUM(DefendableSubscriptions_Snapshot[DefendedSubscription]),,good,No,,No,,No,,Yes,,# Defended Subscriptions Snapshot -> M_Defender + SUM(DefendableSubscriptions_Snapshot[DefendedSubscription]),"The name clearly indicates it counts the number of defended subscriptions in a snapshot, which aligns with the context provided.","The name reflects the calculation in the context, which sums the defended subscriptions in a snapshot table.",There are no cryptic abbreviations in the measure name.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_Defender,% Subscriptions Defended Snapshot,"DIVIDE([# Defended Subscriptions Snapshot] , [# Defendable Subscriptions Snapshot])",,warning,No,,No,,Yes,"# defendable subscriptions snapshot, # defended subscriptions snapshot",No,,"% Subscriptions Defended Snapshot -> M_Defender + DIVIDE([# Defended Subscriptions Snapshot] , [# Defendable Subscriptions Snapshot]) | REFERENCES: # Defendable Subscriptions Snapshot -> M_Defender + SUM(DefendableSubscriptions_Snapshot[DefendableSubscription]), # Defended Subscriptions Snapshot -> M_Defender + SUM(DefendableSubscriptions_Snapshot[DefendedSubscription])","The name clearly indicates it calculates the percentage of subscriptions defended at a specific snapshot in time, which aligns with the context provided.","The name accurately reflects the calculation described in the context, which is the division of defended subscriptions by defendable subscriptions at a snapshot.",There are no problematic abbreviations in the measure name.,1.4,1.6999999999999997,0.823529411764706,0.2,0.2,0.2,0.2,0.0,0.3,0.2,0.2,0.4,0.4,0.4,0.4,3,YELLOW,#FFFF00
M_Defender,Selected BatchID Row,MAX('Distinct BatchID_DefenderSnapshot'[RowNum]),,good,No,,No,,No,,Yes,,Selected BatchID Row -> M_Defender + MAX('Distinct BatchID_DefenderSnapshot'[RowNum]),"The name indicates it selects a specific row based on BatchID, which is clear given the context.","The name reflects the calculation, which is selecting the maximum row number for a specific BatchID.",There are no problematic abbreviations in the measure name.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_Defender,Previous Selected BatchID Row,[Selected BatchID Row] - 1,,good,No,,No,,Yes,selected batchid row,Yes,,Previous Selected BatchID Row -> M_Defender + [Selected BatchID Row] - 1 | REFERENCES: Selected BatchID Row -> M_Defender + MAX('Distinct BatchID_DefenderSnapshot'[RowNum]),"The name indicates it calculates the previous row for a selected BatchID, which is clear given the context.","The name reflects the calculation, which is subtracting 1 from the selected BatchID row.",There are no problematic abbreviations in the measure name.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
M_Defender,Selected Defended Subscriptions,"VAR BatchID = [Selected BatchID Row]
VAR PrevBatchID = [Previous Selected BatchID Row]
VAR Subs = [# Defended Subscriptions Snapshot]
RETURN
CALCULATE(Subs,'Distinct BatchID_DefenderSnapshot'[RowNum]=BatchID)",,good,No,,No,,Yes,"# defended subscriptions snapshot, previous selected batchid row, selected batchid row",Yes,,"Selected Defended Subscriptions -> M_Defender + VAR BatchID = [Selected BatchID Row]
VAR PrevBatchID = [Previous Selected BatchID Row]
VAR Subs = [# Defended Subscriptions Snapshot]
RETURN
CALCULATE(Subs,'Distinct BatchID_DefenderSnapshot'[RowNum]=BatchID) | REFERENCES: # Defended Subscriptions Snapshot -> M_Defender + SUM(DefendableSubscriptions_Snapshot[DefendedSubscription]), Previous Selected BatchID Row -> M_Defender + [Selected BatchID Row] - 1, Selected BatchID Row -> M_Defender + MAX('Distinct BatchID_DefenderSnapshot'[RowNum])","The name indicates it selects defended subscriptions based on a specific BatchID, which is clear given the context.","The name reflects the calculation, which filters defended subscriptions based on the selected BatchID row.",There are no problematic abbreviations in the measure name.,1.6999999999999997,1.6999999999999997,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.4,0.4,0.4,0.4,4,GREEN,#00FF00
