Table Name,Issue_Severity,Measure Name,Measure Formula,Calculation Type,AI Analyzed,Have Same Measure Definition,Is Standard Measure,Self Explanatory Calculation Logic,Complexity Level,Meets Naming Convention Standards,Has Descriptions,Proper DAX References,Duplicate Measure Definition Score,Duplicate Measure Definition Max Score,Standard Library Measures Score,Standard Library Measures Max Score,Business Documentation Quality Score,Business Documentation Quality Max Score,Complexity Classification Score,Complexity Classification Max Score,Definition Based Naming Score,Definition Based Naming Max Score,Business Focused Naming Score,Business Focused Naming Max Score,DAX Reference Standards Score,DAX Reference Standards Max Score,Overall Score,Calculation Logic Score,Naming Score,Business Purpose,Standardized Calculation Logic Recommendations,Naming Conventions Recommendations
Pipeline,Good,# Consumed Oppties,"CALCULATE([Opportunity Count], KEEPFILTERS(Opportunity[Opportunity Type] IN {""Consumption"",""Billed & Consumption""}))",Simple Aggregation,Yes,"No - The measure uses a unique calculation filtering specific opportunity types, which is not duplicated elsewhere.","Yes - The measure aligns with standard business patterns by providing a count of consumed opportunities, which is a common metric.","Yes - The calculation logic is straightforward and easy to understand, using a simple filter and aggregation.","Low - The measure uses a simple filter and aggregation, making it easy to understand and appropriate for the business purpose.","Yes - The name clearly reflects the calculation and business purpose, using descriptive and business-focused language.","No - The measure lacks a description, which reduces its accessibility for business users.","Yes - The measure uses fully qualified column references and unqualified measure references, adhering to DAX standards.",0.200,0.200,0.300,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.900,0.800,1.000,"Counts the number of consumed opportunities, providing insights into resource utilization and consumption.",Add a clear description explaining the business purpose and calculation logic of the measure.,No changes needed; the name is clear and descriptive.
Pipeline,Warning,% Total Opty count w/ priority,"VAR X = CALCULATE([Opportunity Count],KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag] = 1))

RETURN DIVIDE ([# Open Opportunities w/ Priority],X)",Ratio Percentage,Yes,"No - The measure uses a unique calculation logic involving a variable and the DIVIDE function, which is distinct from other measures.",No - The measure does not align with predefined enterprise standards like Total Sales Value or Gross Margin but serves a specific business purpose.,"No - The calculation logic is somewhat complex due to the use of a variable and nested functions, and the lack of description makes it harder to understand.","Medium - The measure involves a variable, nested functions, and the DIVIDE function, which adds moderate complexity.","Yes - The name clearly reflects the calculation and business purpose, using descriptive and business-focused terminology.","No - The measure lacks a description, which reduces its clarity and accessibility for business users.","Yes - The measure uses fully qualified column references and unqualified measure references, adhering to DAX standards.",0.200,0.200,0.100,0.300,0.000,0.200,0.200,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.750,0.500,1.000,Calculates the percentage of open opportunities with priority relative to the total opportunities.,Add a clear description to explain the business purpose and calculation logic. Consider simplifying the logic if possible to improve accessibility.,The naming convention is appropriate; no changes are needed.
Pipeline,Warning,% Total Stage 1 Opty count w/ priority,"CALCULATE([% Total Opty count w/ priority],KEEPFILTERS(Opportunity[Sales Stage Sort]=1))",Ratio Percentage,Yes,"No - The measure builds on another measure but applies a specific filter for Stage 1 opportunities, making it distinct.",No - The measure does not align with predefined enterprise standards but serves a specific business purpose.,No - The calculation logic is moderately complex due to the nested functions and lack of description.,"Medium - The measure applies a filter to another measure, which adds moderate complexity.","Yes - The name clearly reflects the calculation and business purpose, using descriptive and business-focused terminology.","No - The measure lacks a description, which reduces its clarity and accessibility for business users.","Yes - The measure uses fully qualified column references and unqualified measure references, adhering to DAX standards.",0.200,0.200,0.100,0.300,0.000,0.200,0.200,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.750,0.500,1.000,Calculates the percentage of Stage 1 opportunities with priority relative to the total opportunities.,Add a clear description to explain the business purpose and calculation logic. Consider simplifying the logic if possible to improve accessibility.,The naming convention is appropriate; no changes are needed.
Pipeline,Warning,% Total Stage 1 pipeline w/ priority,"CALCULATE([% Total Pipeline w/ Priority],KEEPFILTERS(Opportunity[Sales Stage Sort]=1))",Ratio Percentage,Yes,"No - The measure builds on another measure but applies a specific filter for Stage 1 pipeline, making it distinct.",No - The measure does not align with predefined enterprise standards but serves a specific business purpose.,No - The calculation logic is moderately complex due to the nested functions and lack of description.,"Medium - The measure applies a filter to another measure, which adds moderate complexity.","Yes - The name clearly reflects the calculation and business purpose, using descriptive and business-focused terminology.","No - The measure lacks a description, which reduces its clarity and accessibility for business users.","Yes - The measure uses fully qualified column references and unqualified measure references, adhering to DAX standards.",0.200,0.200,0.100,0.300,0.000,0.200,0.200,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.750,0.500,1.000,Calculates the percentage of Stage 1 pipeline with priority relative to the total pipeline.,Add a clear description to explain the business purpose and calculation logic. Consider simplifying the logic if possible to improve accessibility.,The naming convention is appropriate; no changes are needed.
Pipeline,Issue,Billed Pipeline Base,"CALCULATE(SUM(Pipeline[PipelineUSD]),KEEPFILTERS(Pipeline[PipelineType]=""Billed""))",Simple Aggregation,Yes,No - The measure has a unique calculation logic using SUM and KEEPFILTERS to filter 'Billed' pipeline type.,No - The measure does not align with predefined enterprise standards like Total Sales Value or Gross Margin.,"No - The calculation logic is not immediately clear without a description, as it uses KEEPFILTERS and filters on 'PipelineType'.","Low - The measure uses basic aggregation (SUM) with a single filter condition, making it relatively simple.","Yes - The name reflects the calculation logic and business purpose, indicating it is for 'Billed Pipeline'.","No - The measure lacks a description, which makes it harder for business users to understand its purpose.","Yes - The formula uses fully qualified column references (e.g., Pipeline[PipelineUSD]) and adheres to DAX standards.",0.200,0.200,0.000,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.750,0.500,1.000,Calculates the total pipeline value for 'Billed' pipeline type.,Add a description to explain the business purpose of filtering 'Billed' pipeline type. Consider aligning the measure with enterprise standards if applicable.,No changes needed as the naming convention is clear and descriptive.
Pipeline,Warning,ACR Pipeline Base,"CALCULATE(SUM(Pipeline[ACRPipelineUSD]),KEEPFILTERS(Pipeline[PipelineType]=""Consumption""),ALL('Product'))",Complex Calculation,Yes,"No - The measure has a unique calculation logic using SUM, KEEPFILTERS, and ALL to filter 'Consumption' pipeline type and ignore 'Product' table filters.",No - The measure does not align with predefined enterprise standards like Total Sales Value or Gross Margin.,"No - The calculation logic is not immediately clear without a description, especially due to the use of ALL to remove filters.","Medium - The measure uses nested functions (SUM, KEEPFILTERS, ALL) and multiple filter conditions, making it moderately complex.","Yes - The name reflects the calculation logic and business purpose, indicating it is for 'ACR Pipeline'.","No - The measure lacks a description, which makes it harder for business users to understand its purpose.","Yes - The formula uses fully qualified column references (e.g., Pipeline[ACRPipelineUSD]) and adheres to DAX standards.",0.200,0.200,0.000,0.300,0.000,0.200,0.200,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.700,0.400,1.000,Calculates the total pipeline value for 'Consumption' pipeline type while ignoring 'Product' table filters.,Add a description to explain the business purpose of filtering 'Consumption' pipeline type and removing 'Product' table filters. Consider aligning the measure with enterprise standards if applicable.,No changes needed as the naming convention is clear and descriptive.
Pipeline,Warning,# Open Opportunities w/ Priority,"CALCULATE([# Opportunities w/ Priority]
        ,KEEPFILTERS('Priority Pipeline'[OpenOpportunityFlag] =1))",Simple Aggregation,Yes,No - The measure has a unique calculation logic using KEEPFILTERS to filter 'OpenOpportunityFlag' for priority pipeline.,No - The measure does not align with predefined enterprise standards like Total Sales Value or Gross Margin.,"No - The calculation logic is not immediately clear without a description, as it uses KEEPFILTERS and filters on 'OpenOpportunityFlag'.","Low - The measure uses basic aggregation with a single filter condition, making it relatively simple.","Yes - The name reflects the calculation logic and business purpose, indicating it is for 'Open Opportunities with Priority'.","No - The measure lacks a description, which makes it harder for business users to understand its purpose.",Yes - The formula uses proper measure referencing ([# Opportunities w/ Priority]) and adheres to DAX standards.,0.200,0.200,0.000,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.750,0.500,1.000,Counts the number of open opportunities with priority.,Add a description to explain the business purpose of filtering 'OpenOpportunityFlag' for priority pipeline. Consider aligning the measure with enterprise standards if applicable.,No changes needed as the naming convention is clear and descriptive.
Pipeline,Issue,# Open Opportunities w/o Priority," CALCULATE([Opportunity Count]
 ,KEEPFILTERS('Opportunity'[Account Priority Attached]=""No"")
,KEEPFILTERS('Pipeline'[TopParentOpenOpptyFlag]=1))
",Calculated Measure,Yes,No - The measure uses specific filters and conditions that are unique to its business purpose.,No - The measure does not align with standard enterprise measures like Total Sales or Gross Margin.,No - The calculation logic is not intuitive due to the use of multiple filters and nested functions without a clear description.,"Medium - The measure uses nested functions and multiple filters, which adds moderate complexity but is manageable.","No - The name includes cryptic elements like '#', which is not business-friendly or descriptive.","No - The measure lacks a description, making it difficult for business users to understand its purpose.",Yes - The DAX formula uses fully qualified column references and consistent syntax.,0.200,0.200,0.000,0.300,0.000,0.200,0.200,0.300,0.200,0.400,0.000,0.400,0.200,0.200,0.400,0.400,0.400,Identifies the count of open opportunities without priority for analysis.,Add a clear description to explain the business purpose of the measure. Simplify the calculation logic if possible to make it more intuitive.,"Rename the measure to a more descriptive and business-friendly name, such as 'Open Opportunities Without Priority'."
Pipeline,Warning,Qualified Pipeline,"CALCULATE(
    SUM( 'Pipeline'[QualifiedPipeline] )
    , KEEPFILTERS( Pipeline[PipelineType] = ""Billed"" )
)
",Simple Aggregation,Yes,No - The measure uses specific filters and aggregation logic that are unique to its purpose.,"Yes - The measure aligns with standard business patterns, focusing on qualified pipeline values.","Yes - The calculation logic is straightforward, using SUM and filters to aggregate qualified pipeline values.","Low - The measure uses simple aggregation and filtering, making it easy to understand.",Yes - The name clearly reflects the calculation and business purpose of the measure.,"No - The measure lacks a description, which would improve its clarity for business users.",Yes - The DAX formula uses fully qualified column references and consistent syntax.,0.200,0.200,0.300,0.300,0.000,0.200,0.300,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.900,0.800,1.000,Aggregates qualified pipeline values for billed pipeline analysis.,Add a description to explain the business purpose of the measure for better user understanding.,No changes needed; the name is already clear and descriptive.
Pipeline,Issue,Azure Qualified Pipeline,"CALCULATE(
    SUM('Pipeline'[QualifiedPipeline])
    ,KEEPFILTERS(Pipeline[PipelineType] = ""Consumption"")
    ,USERELATIONSHIP(Account[dimaccountgeographyhierarchykey],Pipeline[dimaccountgeographyhierarchykey]))",Complex Calculation,Yes,No - The measure uses specific filters and relationships that are unique to its purpose.,No - The measure does not align with standard enterprise measures like Total Sales or Gross Margin.,"No - The calculation logic is complex due to the use of USERELATIONSHIP and multiple filters, making it less intuitive.","High - The measure uses advanced DAX functions and multiple filters, adding significant complexity.",Yes - The name is descriptive and aligns with the calculation logic.,"No - The measure lacks a description, making it difficult for business users to understand its purpose.",Yes - The DAX formula uses fully qualified column references and consistent syntax.,0.200,0.200,0.000,0.300,0.000,0.200,0.100,0.300,0.400,0.400,0.400,0.400,0.200,0.200,0.650,0.300,1.000,Aggregates Azure qualified pipeline values for consumption pipeline analysis.,Simplify the calculation logic if possible and add a clear description to explain the business purpose of the measure.,No changes needed; the name is already clear and descriptive.
User Seller,Issue,CURRENT_USER,"LEFT(USERPRINCIPALNAME(),FIND(""@"",USERPRINCIPALNAME())-1)",Calculated Measure,Yes,"No - The measure uses a unique formula to extract the username from the USERPRINCIPALNAME() function, and no duplicates were identified in the dataset.","No - The measure does not align with standard business measures like Total Sales, Gross Margin, or YoY Growth. It serves a specific technical purpose rather than a common business calculation.","No - The calculation logic is technical and involves nested functions, which may not be immediately clear to business users without additional explanation.","Medium - The measure uses nested functions (LEFT, FIND, USERPRINCIPALNAME) and involves string manipulation, which adds moderate complexity.",No - The name 'CURRENT_USER' is generic and does not clearly describe the calculation logic or purpose. A more descriptive name like 'Extracted_User_Name' would be better.,"No - The measure lacks a description, which makes it difficult for users to understand its purpose and calculation logic.",Yes - The measure uses proper DAX syntax and references functions correctly without ambiguity.,0.200,0.200,0.000,0.300,0.000,0.200,0.200,0.300,0.200,0.400,0.000,0.400,0.200,0.200,0.400,0.400,0.400,"Extracts the username from the USERPRINCIPALNAME() function, which can be used for user-specific filtering or personalization in reports.",Consider adding a description to explain the purpose of the measure in plain business terms. Ensure the calculation logic is documented for better accessibility to business users.,"Rename the measure to something more descriptive, such as 'Extracted_User_Name', to better reflect its purpose and calculation logic."
